measure_id,measure_name,location_id,location_name,country_id,sex_id,sex_name,age_group_id,age_group_name,year_id,rei_id,pathogen,categoria,metric_id,metric,value,lower,upper
1,Deaths,68,Republic of Korea,KOR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,3.16E-06,2.50E-06,4.26E-06
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,3.22E-06,1.50E-06,5.99E-06
1,Deaths,68,Republic of Korea,KOR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,3.28E-06,2.60E-06,4.47E-06
1,Deaths,68,Republic of Korea,KOR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,3.60E-06,2.85E-06,4.80E-06
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,426,Polymicrobial,,1,Number,5.03E-06,2.56E-06,9.04E-06
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,426,Polymicrobial,,1,Number,5.41E-06,2.85E-06,9.46E-06
1,Deaths,68,Republic of Korea,KOR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,5.49E-06,4.35E-06,7.28E-06
1,Deaths,68,Republic of Korea,KOR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,5.49E-06,4.35E-06,7.28E-06
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,426,Polymicrobial,,1,Number,6.09E-06,3.22E-06,1.08E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,6.17E-06,5.63E-06,6.74E-06
6,Incidence,68,Republic of Korea,KOR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,6.77E-06,6.10E-06,7.52E-06
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,8.53E-06,4.15E-06,1.58E-05
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,8.60E-06,2.43E-06,4.13E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,8.68E-06,7.88E-06,9.48E-06
6,Incidence,68,Republic of Korea,KOR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,8.68E-06,7.88E-06,9.48E-06
1,Deaths,66,Brunei Darussalam,BRN,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,9.09E-06,1.40E-06,4.37E-05
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,9.67E-06,2.84E-06,4.54E-05
1,Deaths,110,Dominica,DMA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,1.21E-05,3.39E-06,5.96E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,1.32E-05,1.17E-05,1.48E-05
1,Deaths,66,Brunei Darussalam,BRN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,1.41E-05,2.35E-06,6.53E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,414,Acinetobacter baumannii,,1,Number,1.45E-05,1.01E-05,2.05E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,1.52E-05,7.07E-06,2.81E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,426,Polymicrobial,,1,Number,1.55E-05,8.37E-06,2.66E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,414,Acinetobacter baumannii,,1,Number,1.56E-05,1.10E-05,2.20E-05
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,1.59E-05,7.61E-06,2.88E-05
1,Deaths,66,Brunei Darussalam,BRN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,1.62E-05,2.71E-06,7.59E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,426,Polymicrobial,,1,Number,1.64E-05,8.31E-06,2.89E-05
1,Deaths,107,Barbados,BRB,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,1.66E-05,4.50E-06,8.00E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,426,Polymicrobial,,1,Number,1.75E-05,9.05E-06,3.05E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,414,Acinetobacter baumannii,,1,Number,1.76E-05,1.26E-05,2.47E-05
1,Deaths,116,Saint Lucia,LCA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,1.81E-05,5.40E-06,8.89E-05
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,426,Polymicrobial,,1,Number,1.83E-05,9.34E-06,3.19E-05
1,Deaths,112,Grenada,GRD,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,1.88E-05,5.49E-06,9.09E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,426,Polymicrobial,,1,Number,1.95E-05,1.00E-05,3.39E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,1,Under 5,2021,187,Influenza,,2,Percent,2.03E-05,1.87E-05,2.20E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,415,Chlamydia spp,,1,Number,2.10E-05,1.49E-05,2.93E-05
1,Deaths,114,Haiti,HTI,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,2.16E-05,6.22E-06,0.0001027
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,1990,426,Polymicrobial,,1,Number,2.22E-05,1.20E-05,3.92E-05
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,2.23E-05,6.76E-06,0.000107141
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,415,Chlamydia spp,,1,Number,2.27E-05,1.62E-05,3.13E-05
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,418,Fungus,,1,Number,2.29E-05,1.23E-05,3.84E-05
1,Deaths,66,Brunei Darussalam,BRN,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,2.30E-05,3.78E-06,0.000108464
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,414,Acinetobacter baumannii,,1,Number,2.32E-05,1.03E-05,4.85E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,23,5-14 years,2021,187,Influenza,,2,Percent,2.40E-05,2.22E-05,2.59E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,24,15-49 years,2021,187,Influenza,,2,Percent,2.40E-05,2.22E-05,2.59E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,416,Enterobacter spp,,1,Number,2.40E-05,1.66E-05,3.38E-05
1,Deaths,114,Haiti,HTI,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,2.48E-05,7.03E-06,0.0001179
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,415,Chlamydia spp,,1,Number,2.55E-05,1.85E-05,3.49E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,25,50-69 years,2021,187,Influenza,,2,Percent,2.57E-05,2.39E-05,2.78E-05
1,Deaths,66,Brunei Darussalam,BRN,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,2.58E-05,4.33E-06,0.000121186
1,Deaths,66,Brunei Darussalam,BRN,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,2.58E-05,4.33E-06,0.000121186
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,416,Enterobacter spp,,1,Number,2.59E-05,1.85E-05,3.61E-05
1,Deaths,67,Japan,JPN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,2.60E-05,1.11E-06,0.000147048
1,Deaths,67,Japan,JPN,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,2.66E-05,1.15E-06,0.000150862
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,414,Acinetobacter baumannii,,1,Number,2.81E-05,1.98E-05,3.86E-05
6,Incidence,66,Brunei Darussalam,BRN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,2.90E-05,5.23E-06,0.000130885
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,416,Enterobacter spp,,1,Number,2.92E-05,2.12E-05,4.09E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,414,Acinetobacter baumannii,,1,Number,2.93E-05,2.11E-05,3.99E-05
1,Deaths,67,Japan,JPN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,2.97E-05,1.29E-06,0.000164796
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,418,Fungus,,1,Number,2.99E-05,1.78E-05,4.70E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,25,50-69 years,2021,187,Influenza,,2,Percent,3.00E-05,2.42E-05,4.05E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,1,Under 5,2021,187,Influenza,,2,Percent,3.04E-05,2.42E-05,4.13E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,22,All Ages,2021,187,Influenza,,2,Percent,3.07E-05,2.85E-05,3.30E-05
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2020,426,Polymicrobial,,1,Number,3.08E-05,1.60E-05,5.53E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,414,Acinetobacter baumannii,,1,Number,3.13E-05,2.27E-05,4.16E-05
6,Incidence,66,Brunei Darussalam,BRN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,3.22E-05,5.84E-06,0.000144078
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2021,426,Polymicrobial,,1,Number,3.23E-05,1.68E-05,5.80E-05
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,187,Influenza,,1,Number,3.32E-05,1.40E-05,6.68E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,23,5-14 years,2021,187,Influenza,,2,Percent,3.33E-05,2.69E-05,4.42E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,24,15-49 years,2021,187,Influenza,,2,Percent,3.33E-05,2.69E-05,4.42E-05
1,Deaths,113,Guyana,GUY,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,3.34E-05,9.57E-06,0.000159151
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,418,Fungus,,1,Number,3.44E-05,2.11E-05,5.28E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,414,Acinetobacter baumannii,,1,Number,3.48E-05,2.56E-05,4.55E-05
1,Deaths,380,Palau,PLW,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,3.67E-05,1.78E-05,6.38E-05
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,414,Acinetobacter baumannii,,1,Number,3.71E-05,1.86E-05,7.10E-05
6,Incidence,68,Republic of Korea,KOR,3,Both,26,70+ years,2021,187,Influenza,,2,Percent,3.80E-05,3.54E-05,4.07E-05
1,Deaths,114,Haiti,HTI,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,3.84E-05,1.10E-05,0.000178906
1,Deaths,114,Haiti,HTI,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,3.84E-05,1.10E-05,0.000178906
1,Deaths,111,Dominican Republic,DOM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,3.89E-05,1.12E-05,0.000184907
1,Deaths,113,Guyana,GUY,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,3.89E-05,1.11E-05,0.000186008
1,Deaths,106,Bahamas,BHS,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,3.91E-05,9.91E-06,0.00018758
1,Deaths,118,Suriname,SUR,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.01E-05,1.15E-05,0.000191193
1,Deaths,110,Dominica,DMA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.11E-05,1.18E-05,0.000194985
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,1990,426,Polymicrobial,,1,Number,4.13E-05,2.24E-05,7.33E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,22,All Ages,2021,187,Influenza,,2,Percent,4.14E-05,3.36E-05,5.52E-05
1,Deaths,108,Belize,BLZ,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.15E-05,1.19E-05,0.000196623
1,Deaths,119,Trinidad and Tobago,TTO,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.15E-05,1.19E-05,0.000197322
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,414,Acinetobacter baumannii,,1,Number,4.20E-05,1.30E-05,9.20E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,417,Escherichia coli,,1,Number,4.22E-05,3.02E-05,5.82E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,190,Respiratory syncytial virus,,1,Number,4.23E-05,2.76E-05,6.24E-05
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2019,414,Acinetobacter baumannii,,1,Number,4.24E-05,2.14E-05,8.09E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,26,70+ years,2021,187,Influenza,,2,Percent,4.26E-05,3.46E-05,5.70E-05
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.29E-05,1.22E-05,0.000203789
1,Deaths,106,Bahamas,BHS,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.35E-05,1.25E-05,0.000207426
6,Incidence,114,Haiti,HTI,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.37E-05,1.45E-05,0.000219478
6,Incidence,66,Brunei Darussalam,BRN,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,4.40E-05,7.94E-06,0.000202341
6,Incidence,66,Brunei Darussalam,BRN,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,4.40E-05,7.94E-06,0.000202341
1,Deaths,111,Dominican Republic,DOM,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.49E-05,1.28E-05,0.000211641
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,417,Escherichia coli,,1,Number,4.55E-05,3.32E-05,6.21E-05
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,418,Fungus,,1,Number,4.55E-05,2.45E-05,7.21E-05
1,Deaths,112,Grenada,GRD,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.56E-05,1.30E-05,0.000216176
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,393,Group B streptococcus,,1,Number,4.61E-05,3.24E-05,6.37E-05
1,Deaths,118,Suriname,SUR,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.63E-05,1.33E-05,0.000219293
1,Deaths,416,Tuvalu,TUV,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,4.64E-05,2.21E-05,7.84E-05
1,Deaths,82,Greece,GRC,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.66E-05,8.78E-06,0.000144738
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,426,Polymicrobial,,1,Number,4.70E-05,1.78E-05,9.26E-05
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2020,414,Acinetobacter baumannii,,1,Number,4.72E-05,3.52E-05,6.37E-05
1,Deaths,110,Dominica,DMA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.73E-05,1.35E-05,0.000222873
1,Deaths,107,Barbados,BRB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.75E-05,1.38E-05,0.000225552
1,Deaths,67,Japan,JPN,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,4.75E-05,2.01E-06,0.000256881
1,Deaths,67,Japan,JPN,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,4.75E-05,2.01E-06,0.000256881
1,Deaths,108,Belize,BLZ,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.78E-05,1.37E-05,0.000224511
1,Deaths,116,Saint Lucia,LCA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.79E-05,1.37E-05,0.000227031
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,419,Haemophilus influenzae,,1,Number,4.80E-05,3.40E-05,6.66E-05
1,Deaths,119,Trinidad and Tobago,TTO,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.80E-05,1.37E-05,0.000227183
1,Deaths,82,Greece,GRC,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,4.84E-05,9.12E-06,0.000150118
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,418,Fungus,,1,Number,4.87E-05,3.46E-05,6.79E-05
1,Deaths,115,Jamaica,JAM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,4.90E-05,1.40E-05,0.00023262
6,Incidence,114,Haiti,HTI,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.93E-05,1.63E-05,0.000245923
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,4.94E-05,1.42E-05,0.000233112
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2021,414,Acinetobacter baumannii,,1,Number,4.95E-05,3.62E-05,6.70E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,393,Group B streptococcus,,1,Number,4.96E-05,3.58E-05,6.83E-05
1,Deaths,68,Republic of Korea,KOR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,4.98E-05,3.50E-05,7.46E-05
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,415,Chlamydia spp,,1,Number,5.05E-05,2.89E-05,8.00E-05
1,Deaths,106,Bahamas,BHS,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.05E-05,1.44E-05,0.000240625
6,Incidence,67,Japan,JPN,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,5.07E-05,2.20E-06,0.000295485
1,Deaths,396,San Marino,SMR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,1,Number,5.08E-05,1.88E-05,0.000101166
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,417,Escherichia coli,,1,Number,5.12E-05,3.78E-05,7.02E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,419,Haemophilus influenzae,,1,Number,5.17E-05,3.77E-05,7.03E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2020,418,Fungus,,1,Number,5.25E-05,3.77E-05,7.22E-05
1,Deaths,112,Grenada,GRD,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.25E-05,1.51E-05,0.000246623
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,5.27E-05,1.51E-05,0.000250432
1,Deaths,82,Greece,GRC,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.37E-05,1.01E-05,0.000164286
1,Deaths,10,Cambodia,KHM,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,5.43E-05,1.73E-05,0.000120073
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,414,Acinetobacter baumannii,,1,Number,5.50E-05,3.98E-05,7.41E-05
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,5.50E-05,1.58E-05,0.000260815
1,Deaths,107,Barbados,BRB,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.52E-05,1.58E-05,0.000262058
1,Deaths,116,Saint Lucia,LCA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.52E-05,1.58E-05,0.000258546
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,5.55E-05,2.68E-05,0.000101906
6,Incidence,67,Japan,JPN,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.56E-05,2.46E-06,0.000317439
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,393,Group B streptococcus,,1,Number,5.59E-05,4.07E-05,7.69E-05
1,Deaths,115,Jamaica,JAM,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,5.65E-05,1.62E-05,0.000265032
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,1990,416,Enterobacter spp,,1,Number,5.67E-05,4.14E-05,7.58E-05
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2021,415,Chlamydia spp,,1,Number,5.76E-05,4.13E-05,7.70E-05
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,419,Haemophilus influenzae,,1,Number,5.83E-05,4.35E-05,7.86E-05
1,Deaths,59,Latvia,LVA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,5.91E-05,2.39E-06,0.000314582
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2019,418,Fungus,,1,Number,5.91E-05,4.33E-05,8.15E-05
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,6.07E-05,1.74E-05,0.000292287
1,Deaths,105,Antigua and Barbuda,ATG,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,6.07E-05,1.73E-05,0.000283993
1,Deaths,108,Belize,BLZ,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,1,Number,6.10E-05,1.68E-05,0.000285216
1,Deaths,66,Brunei Darussalam,BRN,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,6.13E-05,9.34E-06,0.000294879
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2020,415,Chlamydia spp,,1,Number,6.14E-05,4.50E-05,8.06E-05
1,Deaths,69,Singapore,SGP,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,6.14E-05,6.76E-06,0.00021247
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,416,Enterobacter spp,,1,Number,6.20E-05,3.41E-05,0.000103619
1,Deaths,109,Cuba,CUB,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,6.25E-05,1.79E-05,0.00029652
1,Deaths,367,Monaco,MCO,3,Both,23,5-14 years,2019,415,Chlamydia spp,,1,Number,6.27E-05,4.60E-05,8.36E-05
1,Deaths,107,Barbados,BRB,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,6.27E-05,1.86E-05,0.000300437
1,Deaths,10,Cambodia,KHM,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,6.28E-05,1.94E-05,0.000137408
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,6.33E-05,1.81E-05,0.000296018
6,Incidence,95,United Kingdom,GBR,3,Both,1,Under 5,2019,414,Acinetobacter baumannii,,2,Percent,6.38E-05,4.08E-05,9.86E-05
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,421,Legionella spp,,1,Number,6.47E-05,3.52E-05,0.000105735
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2021,424,Other bacterial pathogen,,1,Number,6.53E-05,3.69E-05,0.000104638
1,Deaths,393,Saint Kitts and Nevis,KNA,3,Both,23,5-14 years,2021,187,Influenza,,1,Number,6.58E-05,1.94E-05,0.000316035
1,Deaths,69,Singapore,SGP,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,6.60E-05,7.24E-06,0.000228492
6,Incidence,114,Haiti,HTI,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,6.66E-05,2.22E-05,0.000329466
6,Incidence,114,Haiti,HTI,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,6.66E-05,2.22E-05,0.000329466
1,Deaths,117,Saint Vincent and the Grenadines,VCT,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,6.72E-05,2.02E-05,0.000326865
1,Deaths,74,Andorra,AND,3,Both,23,5-14 years,2019,415,Chlamydia spp,,1,Number,6.83E-05,5.09E-05,8.91E-05
1,Deaths,113,Guyana,GUY,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,6.84E-05,1.97E-05,0.000316433
1,Deaths,113,Guyana,GUY,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,6.84E-05,1.97E-05,0.000316433
1,Deaths,396,San Marino,SMR,3,Both,23,5-14 years,2021,424,Other bacterial pathogen,,1,Number,6.98E-05,4.84E-05,9.81E-05
1,Deaths,69,Singapore,SGP,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,7.03E-05,7.70E-06,0.00024048
1,Deaths,367,Monaco,MCO,3,Both,1,Under 5,2019,418,Fungus,,1,Number,7.10E-05,4.13E-05,0.000112616
1,Deaths,396,San Marino,SMR,3,Both,1,Under 5,2020,415,Chlamydia spp,,1,Number,7.12E-05,4.76E-05,0.000106018
1,Deaths,116,Saint Lucia,LCA,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,7.12E-05,2.15E-05,0.000342237
6,Incidence,113,Guyana,GUY,3,Both,26,70+ years,2021,190,Respiratory syncytial virus,,2,Percent,7.16E-05,2.43E-05,0.000356468
1,Deaths,109,Cuba,CUB,3,Both,25,50-69 years,2021,190,Respiratory syncytial virus,,2,Percent,7.19E-05,2.06E-05,0.000335849
1,Deaths,111,Dominican Republic,DOM,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.20E-05,2.07E-05,0.000339401
1,Deaths,111,Dominican Republic,DOM,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.20E-05,2.07E-05,0.000339401
1,Deaths,109,Cuba,CUB,3,Both,22,All Ages,2021,190,Respiratory syncytial virus,,2,Percent,7.28E-05,2.10E-05,0.000344284
1,Deaths,74,Andorra,AND,3,Both,1,Under 5,2021,187,Influenza,,1,Number,7.34E-05,2.92E-05,0.000141857
1,Deaths,68,Republic of Korea,KOR,3,Both,1,Under 5,2021,190,Respiratory syncytial virus,,2,Percent,7.43E-05,5.93E-05,9.94E-05
6,Incidence,67,Japan,JPN,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.44E-05,3.16E-06,0.000432844
6,Incidence,67,Japan,JPN,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.44E-05,3.16E-06,0.000432844
1,Deaths,118,Suriname,SUR,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.46E-05,2.14E-05,0.00035038
1,Deaths,118,Suriname,SUR,3,Both,24,15-49 years,2021,190,Respiratory syncytial virus,,2,Percent,7.46E-05,2.14E-05,0.00035038
1,Deaths,110,Dominica,DMA,3,Both,23,5-14 years,2021,190,Respiratory syncytial virus,,2,Percent,7.48E-05,2.14E-05,0.000351821
